SubjectID,task,block,TYPE,LV,Accuracy,count,propTrials,RT_mean,RT_std
8571582,2FC,2.0,NV,L2,0,3.0,0.25,1403.033333381017,158.3657897023186
8571582,2FC,2.0,NV,L2,1,9.0,0.75,1393.3555555343628,218.6535393129188
8571582,2FC,2.0,NV,L2,miss,,,,
8571582,2FC,2.0,NV,L3,0,1.0,0.08,1445.2999999523165,
8571582,2FC,2.0,NV,L3,1,11.0,0.92,1284.3363636623728,124.33671433471936
8571582,2FC,2.0,NV,L3,miss,,,,
8571582,2FC,2.0,NV,L4,0,3.0,0.25,1492.966666618983,32.2497029227735
8571582,2FC,2.0,NV,L4,1,8.0,0.67,1406.7999999523165,248.4754140663132
8571582,2FC,2.0,NV,L4,miss,1.0,0.08,,
8571582,2FC,2.0,NV,L5,0,3.0,0.25,1361.733333349228,236.27590514454883
8571582,2FC,2.0,NV,L5,1,9.0,0.75,1305.722222195731,229.4476126528776
8571582,2FC,2.0,NV,L5,miss,,,,
8571582,2FC,2.0,SiSSN,L1,0,1.0,0.08,1421.5,
8571582,2FC,2.0,SiSSN,L1,1,11.0,0.92,1276.5909090692346,146.64932631183245
8571582,2FC,2.0,SiSSN,L1,miss,,,,
8571582,2FC,2.0,SiSSN,L2,0,,,,
8571582,2FC,2.0,SiSSN,L2,1,12.0,1.0,1281.75,136.29890612493608
8571582,2FC,2.0,SiSSN,L2,miss,,,,
8571582,2FC,2.0,SiSSN,L3,0,2.0,0.17,1358.4000000953674,253.00280644341663
8571582,2FC,2.0,SiSSN,L3,1,10.0,0.83,1309.2599999904633,237.40931929431332
8571582,2FC,2.0,SiSSN,L3,miss,,,,
8571582,2FC,2.0,SiSSN,L4,0,1.0,0.08,1266.0,
8571582,2FC,2.0,SiSSN,L4,1,11.0,0.92,1167.4272727316077,133.28076452613382
8571582,2FC,2.0,SiSSN,L4,miss,,,,
8571582,2FC,2.0,SiSSN,L5,0,,,,
8571582,2FC,2.0,SiSSN,L5,1,12.0,1.0,1175.1749999920528,122.19537352738443
8571582,2FC,2.0,SiSSN,L5,miss,,,,
8571594,2FC,1.0,NV,L1,0,4.0,0.33,1297.5,136.98296731102496
8571594,2FC,1.0,NV,L1,1,8.0,0.67,1146.0,247.83174015563756
8571594,2FC,1.0,NV,L2,0,2.0,0.17,1278.0,134.35028842544403
8571594,2FC,1.0,NV,L2,1,10.0,0.83,1084.4,73.64811229382902
8571594,2FC,1.0,NV,L3,0,4.0,0.33,1263.5,230.8888621537788
8571594,2FC,1.0,NV,L3,1,8.0,0.67,1156.375,123.49775879979131
8571594,2FC,1.0,NV,L4,0,4.0,0.33,1158.5,50.97384950475426
8571594,2FC,1.0,NV,L4,1,8.0,0.67,1152.0,101.28883734858728
8571594,2FC,1.0,NV,L5,0,3.0,0.25,1143.0,197.18772781286364
8571594,2FC,1.0,NV,L5,1,9.0,0.75,1155.2222222222222,178.08690138369087
8571594,2FC,1.0,SiSSN,L1,0,4.0,0.33,1222.0,133.15654946966245
8571594,2FC,1.0,SiSSN,L1,1,8.0,0.67,1200.625,116.58955785146452
8571594,2FC,1.0,SiSSN,L2,0,2.0,0.17,1029.5,47.37615433949868
8571594,2FC,1.0,SiSSN,L2,1,10.0,0.83,1091.5,84.75225332959852
8571594,2FC,1.0,SiSSN,L3,0,3.0,0.25,1118.3333333333333,75.69235980819555
8571594,2FC,1.0,SiSSN,L3,1,9.0,0.75,1044.5555555555557,84.63467243262525
8571594,2FC,1.0,SiSSN,L4,0,3.0,0.25,1012.6666666666666,164.50633219828754
8571594,2FC,1.0,SiSSN,L4,1,9.0,0.75,1078.0,57.997844787543634
8571594,2FC,1.0,SiSSN,L5,0,,,,
8571594,2FC,1.0,SiSSN,L5,1,12.0,1.0,1057.8333333333333,113.75318843350227
8571594,2FC,2.0,NV,L1,0,3.0,0.25,1224.6666666666667,195.3594976788519
8571594,2FC,2.0,NV,L1,1,9.0,0.75,1136.0,128.00781226159597
8571594,2FC,2.0,NV,L2,0,5.0,0.42,1154.8,133.39115412949994
8571594,2FC,2.0,NV,L2,1,7.0,0.58,1066.142857142857,155.0445404514765
8571594,2FC,2.0,NV,L3,0,3.0,0.25,1147.3333333333333,222.7135679147845
8571594,2FC,2.0,NV,L3,1,9.0,0.75,1206.6666666666667,176.46104385954425
8571594,2FC,2.0,NV,L4,0,4.0,0.33,1157.0,187.586424526581
8571594,2FC,2.0,NV,L4,1,8.0,0.67,1074.5,66.28078799428123
8571594,2FC,2.0,NV,L5,0,3.0,0.25,1096.6666666666667,16.165807537309547
8571594,2FC,2.0,NV,L5,1,9.0,0.75,1139.5555555555557,107.0246596713943
8571594,2FC,2.0,SiSSN,L1,0,8.0,0.67,1054.25,98.01421179750268
8571594,2FC,2.0,SiSSN,L1,1,4.0,0.33,914.5,71.85401867675878
8571594,2FC,2.0,SiSSN,L2,0,3.0,0.25,1087.3333333333333,302.8041171010284
8571594,2FC,2.0,SiSSN,L2,1,9.0,0.75,1001.2222222222222,134.2123110763109
8571594,2FC,2.0,SiSSN,L3,0,1.0,0.08,1129.0,
8571594,2FC,2.0,SiSSN,L3,1,11.0,0.92,958.7272727272727,113.50514605875004
8571594,2FC,2.0,SiSSN,L4,0,1.0,0.08,1239.0,
8571594,2FC,2.0,SiSSN,L4,1,11.0,0.92,933.3636363636364,125.73247212019076
8571594,2FC,2.0,SiSSN,L5,0,2.0,0.17,1012.5,95.45941546018392
8571594,2FC,2.0,SiSSN,L5,1,10.0,0.83,944.7,151.44786414986368
8571668,2FC,1.0,NV,L1,0,5.0,0.42,1384.4400000000371,194.7375746999426
8571668,2FC,1.0,NV,L1,1,7.0,0.58,1302.2142857142858,175.50761074259577
8571668,2FC,1.0,NV,L1,miss,,,,
8571668,2FC,1.0,NV,L2,0,4.0,0.33,1244.8499999999767,184.1846265751668
8571668,2FC,1.0,NV,L2,1,7.0,0.58,1302.928571428571,321.77407557840627
8571668,2FC,1.0,NV,L2,miss,1.0,0.08,,
8571668,2FC,1.0,NV,L3,0,4.0,0.33,1354.7500000000582,332.69850716023905
8571668,2FC,1.0,NV,L3,1,8.0,0.67,1307.9125000000058,242.2939562803784
8571668,2FC,1.0,NV,L3,miss,,,,
8571668,2FC,1.0,NV,L4,0,3.0,0.25,1244.0,97.11400516917809
8571668,2FC,1.0,NV,L4,1,9.0,0.75,1354.0222222221653,239.6642327183206
8571668,2FC,1.0,NV,L4,miss,,,,
8571668,2FC,1.0,NV,L5,0,2.0,0.17,1385.8000000000466,97.86357851615232
8571668,2FC,1.0,NV,L5,1,10.0,0.83,1209.919999999972,294.3296103954275
8571668,2FC,1.0,NV,L5,miss,,,,
8571668,2FC,1.0,SiSSN,L1,0,2.0,0.17,1334.6000000000931,330.7845522389352
8571668,2FC,1.0,SiSSN,L1,1,6.0,0.5,1271.7666666666437,191.16261838197985
8571668,2FC,1.0,SiSSN,L1,miss,4.0,0.33,,
8571668,2FC,1.0,SiSSN,L2,0,3.0,0.25,1187.1333333332248,202.79073778989957
8571668,2FC,1.0,SiSSN,L2,1,9.0,0.75,1297.8333333333333,357.54239958364195
8571668,2FC,1.0,SiSSN,L2,miss,,,,
8571668,2FC,1.0,SiSSN,L3,0,3.0,0.25,1276.8333333334886,200.223932968461
8571668,2FC,1.0,SiSSN,L3,1,8.0,0.67,1083.0124999999243,162.7673487571451
8571668,2FC,1.0,SiSSN,L3,miss,1.0,0.08,,
8571668,2FC,1.0,SiSSN,L4,0,,,,
8571668,2FC,1.0,SiSSN,L4,1,9.0,0.75,1219.9666666666355,219.14633239000688
8571668,2FC,1.0,SiSSN,L4,miss,3.0,0.25,,
8571668,2FC,1.0,SiSSN,L5,0,3.0,0.25,1328.733333333318,124.34469563792756
8571668,2FC,1.0,SiSSN,L5,1,8.0,0.67,1145.6250000000582,95.05769300794306
8571668,2FC,1.0,SiSSN,L5,miss,1.0,0.08,,
8571668,2FC,2.0,NV,L1,0,1.0,0.08,1906.7000000001865,
8571668,2FC,2.0,NV,L1,1,11.0,0.92,1253.5909090908244,178.61364704052016
8571668,2FC,2.0,NV,L1,miss,,,,
8571668,2FC,2.0,NV,L2,0,3.0,0.25,1393.3999999999069,173.54227150737432
8571668,2FC,2.0,NV,L2,1,9.0,0.75,1307.2555555555348,247.23814486819677
8571668,2FC,2.0,NV,L2,miss,,,,
8571668,2FC,2.0,NV,L3,0,1.0,0.08,1313.0,
8571668,2FC,2.0,NV,L3,1,11.0,0.92,1362.4727272727866,245.25518176348888
8571668,2FC,2.0,NV,L3,miss,,,,
8571668,2FC,2.0,NV,L4,0,1.0,0.08,1197.0,
8571668,2FC,2.0,NV,L4,1,11.0,0.92,1228.6909090909176,231.76612977105907
8571668,2FC,2.0,NV,L4,miss,,,,
8571668,2FC,2.0,NV,L5,0,2.0,0.17,1222.1500000001397,153.3714608392963
8571668,2FC,2.0,NV,L5,1,10.0,0.83,1339.1900000000371,247.18285381922445
8571668,2FC,2.0,NV,L5,miss,,,,
8571668,2FC,2.0,SiSSN,L1,0,6.0,0.5,1471.183333333271,263.98169191574755
8571668,2FC,2.0,SiSSN,L1,1,6.0,0.5,1384.983333333318,300.9987070848767
8571668,2FC,2.0,SiSSN,L1,miss,,,,
8571668,2FC,2.0,SiSSN,L2,0,3.0,0.25,1461.4333333334264,77.4922146627786
8571668,2FC,2.0,SiSSN,L2,1,9.0,0.75,1231.3666666665945,154.12824205839195
8571668,2FC,2.0,SiSSN,L2,miss,,,,
8571668,2FC,2.0,SiSSN,L3,0,2.0,0.17,1290.4000000001397,24.74873734185844
8571668,2FC,2.0,SiSSN,L3,1,10.0,0.83,1321.170000000065,286.7836429938643
8571668,2FC,2.0,SiSSN,L3,miss,,,,
8571668,2FC,2.0,SiSSN,L4,0,,,,
8571668,2FC,2.0,SiSSN,L4,1,12.0,1.0,1213.0833333332946,188.5694462542258
8571668,2FC,2.0,SiSSN,L4,miss,,,,
8571668,2FC,2.0,SiSSN,L5,0,2.0,0.17,879.9500000001863,178.54446224960324
8571668,2FC,2.0,SiSSN,L5,1,10.0,0.83,1193.3399999999442,181.44802867802557
8571668,2FC,2.0,SiSSN,L5,miss,,,,
85717,2FC,1.0,NV,L1,0,3.0,0.25,1151.0,166.49624620393098
85717,2FC,1.0,NV,L1,1,9.0,0.75,1212.0,130.73159526296615
85717,2FC,1.0,NV,L1,miss,,,,
85717,2FC,1.0,NV,L2,0,3.0,0.25,1231.6666666666667,41.25934237640405
85717,2FC,1.0,NV,L2,1,8.0,0.67,1246.0,260.5581920196934
85717,2FC,1.0,NV,L2,miss,1.0,0.08,,
85717,2FC,1.0,NV,L3,0,4.0,0.33,1288.5,76.47439658691876
85717,2FC,1.0,NV,L3,1,8.0,0.67,1063.125,119.16787378675996
85717,2FC,1.0,NV,L3,miss,,,,
85717,2FC,1.0,NV,L4,0,,,,
85717,2FC,1.0,NV,L4,1,12.0,1.0,1114.3333333333333,182.5756796177377
85717,2FC,1.0,NV,L4,miss,,,,
85717,2FC,1.0,NV,L5,0,2.0,0.17,1450.0,128.69343417595164
85717,2FC,1.0,NV,L5,1,10.0,0.83,1109.4,93.5511743497762
85717,2FC,1.0,NV,L5,miss,,,,
85717,2FC,1.0,SiSSN,L1,0,2.0,0.17,1142.0,49.49747468305833
85717,2FC,1.0,SiSSN,L1,1,10.0,0.83,1147.5,132.98893019930478
85717,2FC,1.0,SiSSN,L1,miss,,,,
85717,2FC,1.0,SiSSN,L2,0,3.0,0.25,1410.0,384.56338879305713
85717,2FC,1.0,SiSSN,L2,1,9.0,0.75,1145.0,99.59417653658272
85717,2FC,1.0,SiSSN,L2,miss,,,,
85717,2FC,1.0,SiSSN,L3,0,2.0,0.17,1020.0,67.88225099390856
85717,2FC,1.0,SiSSN,L3,1,10.0,0.83,1006.2,170.2010575760327
85717,2FC,1.0,SiSSN,L3,miss,,,,
85717,2FC,1.0,SiSSN,L4,0,2.0,0.17,1038.5,132.22896808188435
85717,2FC,1.0,SiSSN,L4,1,10.0,0.83,1029.3,54.12547151449738
85717,2FC,1.0,SiSSN,L4,miss,,,,
85717,2FC,1.0,SiSSN,L5,0,,,,
85717,2FC,1.0,SiSSN,L5,1,12.0,1.0,1001.75,138.73396713265154
85717,2FC,1.0,SiSSN,L5,miss,,,,
85717,2FC,2.0,NV,L1,0,1.0,0.08,1101.0,
85717,2FC,2.0,NV,L1,1,11.0,0.92,1117.4545454545455,255.09777091788305
85717,2FC,2.0,NV,L1,miss,,,,
85717,2FC,2.0,NV,L2,0,3.0,0.25,1322.6666666666667,78.50053078376814
85717,2FC,2.0,NV,L2,1,9.0,0.75,1044.5555555555557,185.79498857013812
85717,2FC,2.0,NV,L2,miss,,,,
85717,2FC,2.0,NV,L3,0,,,,
85717,2FC,2.0,NV,L3,1,12.0,1.0,1010.75,127.49768268838884
85717,2FC,2.0,NV,L3,miss,,,,
85717,2FC,2.0,NV,L4,0,2.0,0.17,1240.0,35.35533905932738
85717,2FC,2.0,NV,L4,1,10.0,0.83,1018.1,209.50335452100893
85717,2FC,2.0,NV,L4,miss,,,,
85717,2FC,2.0,NV,L5,0,1.0,0.08,978.0,
85717,2FC,2.0,NV,L5,1,11.0,0.92,1062.0,177.58772480101203
85717,2FC,2.0,NV,L5,miss,,,,
85717,2FC,2.0,SiSSN,L1,0,2.0,0.17,1268.0,233.3452377915607
85717,2FC,2.0,SiSSN,L1,1,10.0,0.83,958.7,148.41462192115705
85717,2FC,2.0,SiSSN,L1,miss,,,,
85717,2FC,2.0,SiSSN,L2,0,2.0,0.17,1115.0,70.71067811865476
85717,2FC,2.0,SiSSN,L2,1,10.0,0.83,981.4,114.29999513949636
85717,2FC,2.0,SiSSN,L2,miss,,,,
85717,2FC,2.0,SiSSN,L3,0,,,,
85717,2FC,2.0,SiSSN,L3,1,12.0,1.0,941.1666666666666,106.4201222713187
85717,2FC,2.0,SiSSN,L3,miss,,,,
85717,2FC,2.0,SiSSN,L4,0,1.0,0.08,1271.0,
85717,2FC,2.0,SiSSN,L4,1,11.0,0.92,951.5454545454544,168.65311360088413
85717,2FC,2.0,SiSSN,L4,miss,,,,
85717,2FC,2.0,SiSSN,L5,0,1.0,0.08,1063.0,
85717,2FC,2.0,SiSSN,L5,1,11.0,0.92,1065.090909090909,232.35036240361435
85717,2FC,2.0,SiSSN,L5,miss,,,,
8571731,2FC,1.0,NV,L1,0,2.0,0.17,1218.0999999940395,374.34232996437305
8571731,2FC,1.0,NV,L1,1,9.0,0.75,1123.2777777777778,147.64154037603672
8571731,2FC,1.0,NV,L1,miss,1.0,0.08,,
8571731,2FC,1.0,NV,L2,0,2.0,0.17,1307.9499999955297,23.122391746907446
8571731,2FC,1.0,NV,L2,1,10.0,0.83,1299.9,225.1094696628901
8571731,2FC,1.0,NV,L2,miss,,,,
8571731,2FC,1.0,NV,L3,0,2.0,0.17,796.4000000059605,582.3731449810259
8571731,2FC,1.0,NV,L3,1,9.0,0.75,1253.9666666669978,235.18690439572003
8571731,2FC,1.0,NV,L3,miss,1.0,0.08,,
8571731,2FC,1.0,NV,L4,0,4.0,0.33,1252.8750000037253,222.3846273928209
8571731,2FC,1.0,NV,L4,1,8.0,0.67,1101.9999999981374,95.14148862240528
8571731,2FC,1.0,NV,L4,miss,,,,
8571731,2FC,1.0,NV,L5,0,1.0,0.08,1160.5999999940395,
8571731,2FC,1.0,NV,L5,1,11.0,0.92,1121.5363636369054,135.8795957645404
8571731,2FC,1.0,NV,L5,miss,,,,
8571731,2FC,1.0,SiSSN,L1,0,5.0,0.42,1562.540000000596,288.9698911684846
8571731,2FC,1.0,SiSSN,L1,1,7.0,0.58,1312.757142856717,93.35678616788496
8571731,2FC,1.0,SiSSN,L1,miss,,,,
8571731,2FC,1.0,SiSSN,L2,0,3.0,0.25,1164.0333333313465,242.6924047768027
8571731,2FC,1.0,SiSSN,L2,1,9.0,0.75,1298.655555556218,233.8967513210848
8571731,2FC,1.0,SiSSN,L2,miss,,,,
8571731,2FC,1.0,SiSSN,L3,0,4.0,0.33,1095.3250000029802,42.098010640553056
8571731,2FC,1.0,SiSSN,L3,1,8.0,0.67,1205.4500000011176,109.7695117696204
8571731,2FC,1.0,SiSSN,L3,miss,,,,
8571731,2FC,1.0,SiSSN,L4,0,2.0,0.17,1289.5499999970198,138.0979543741621
8571731,2FC,1.0,SiSSN,L4,1,10.0,0.83,1147.0499999970198,68.47919797476507
8571731,2FC,1.0,SiSSN,L4,miss,,,,
8571731,2FC,1.0,SiSSN,L5,0,,,,
8571731,2FC,1.0,SiSSN,L5,1,12.0,1.0,1163.516666666915,110.94456300753276
8571731,2FC,1.0,SiSSN,L5,miss,,,,
8571731,2FC,2.0,NV,L1,0,1.0,0.08,1042.2999999970198,
8571731,2FC,2.0,NV,L1,1,11.0,0.92,1312.9999999986453,247.79763517893693
8571731,2FC,2.0,NV,L1,miss,,,,
8571731,2FC,2.0,NV,L2,0,3.0,0.25,1308.5,49.1967478647572
8571731,2FC,2.0,NV,L2,1,9.0,0.75,1280.8222222228844,228.65199418633347
8571731,2FC,2.0,NV,L2,miss,,,,
8571731,2FC,2.0,NV,L3,0,1.0,0.08,1218.0,
8571731,2FC,2.0,NV,L3,1,11.0,0.92,1216.118181817911,206.65875165767196
8571731,2FC,2.0,NV,L3,miss,,,,
8571731,2FC,2.0,NV,L4,0,3.0,0.25,1173.56666666766,171.47927960707813
8571731,2FC,2.0,NV,L4,1,9.0,0.75,1128.0555555522442,120.75778557880692
8571731,2FC,2.0,NV,L4,miss,,,,
8571731,2FC,2.0,NV,L5,0,3.0,0.25,1417.1333333402872,292.2603177536259
8571731,2FC,2.0,NV,L5,1,9.0,0.75,1086.0666666660045,118.62449156837066
8571731,2FC,2.0,NV,L5,miss,,,,
8571731,2FC,2.0,SiSSN,L1,0,3.0,0.25,1434.500000004967,169.2173749963615
8571731,2FC,2.0,SiSSN,L1,1,9.0,0.75,1109.1999999980133,248.07349213318736
8571731,2FC,2.0,SiSSN,L1,miss,,,,
8571731,2FC,2.0,SiSSN,L2,0,1.0,0.08,1047.7999999970198,
8571731,2FC,2.0,SiSSN,L2,1,11.0,0.92,1260.0999999981034,256.0285882449824
8571731,2FC,2.0,SiSSN,L2,miss,,,,
8571731,2FC,2.0,SiSSN,L3,0,2.0,0.17,1117.1500000059605,197.63634534164007
8571731,2FC,2.0,SiSSN,L3,1,10.0,0.83,1165.9099999964235,137.5532902801267
8571731,2FC,2.0,SiSSN,L3,miss,,,,
8571731,2FC,2.0,SiSSN,L4,0,2.0,0.17,1071.8499999940395,60.17478707476051
8571731,2FC,2.0,SiSSN,L4,1,10.0,0.83,1204.009999999404,154.13962249443443
8571731,2FC,2.0,SiSSN,L4,miss,,,,
8571731,2FC,2.0,SiSSN,L5,0,2.0,0.17,1066.7000000029802,81.60012255314227
8571731,2FC,2.0,SiSSN,L5,1,10.0,0.83,1130.89999999851,129.03743642769814
8571731,2FC,2.0,SiSSN,L5,miss,,,,
85719,2FC,1.0,NV,L1,0,9.0,0.75,1358.8999999889895,642.3557075414033
85719,2FC,1.0,NV,L1,1,12.0,1.0,1140.3249999961506,171.40237679478506
85719,2FC,1.0,NV,L1,miss,3.0,0.25,,
85719,2FC,1.0,NV,L2,0,4.0,0.33,1369.0250000180677,196.47497505890703
85719,2FC,1.0,NV,L2,1,15.0,1.25,1354.219999993344,295.84897739899367
85719,2FC,1.0,NV,L2,miss,5.0,0.42,,
85719,2FC,1.0,NV,L3,0,2.0,0.17,1051.5999999642372,110.16723655944033
85719,2FC,1.0,NV,L3,1,13.0,1.08,1275.6000000129525,248.85515196589563
85719,2FC,1.0,NV,L3,miss,9.0,0.75,,
85719,2FC,1.0,NV,L4,0,4.0,0.33,1544.5250000059605,294.3887381866013
85719,2FC,1.0,NV,L4,1,16.0,1.33,1113.8062500129454,176.29656253002918
85719,2FC,1.0,NV,L4,miss,4.0,0.33,,
85719,2FC,1.0,NV,L5,0,2.0,0.17,1301.2000000011176,372.3624309712554
85719,2FC,1.0,NV,L5,1,17.0,1.42,1119.217647054397,219.63100656247693
85719,2FC,1.0,NV,L5,miss,5.0,0.42,,
85719,2FC,1.0,SiSSN,L1,0,4.0,0.33,1271.7250000052154,290.7083461123643
85719,2FC,1.0,SiSSN,L1,1,18.0,1.5,1244.0222222206908,202.36194001873625
85719,2FC,1.0,SiSSN,L1,miss,2.0,0.17,,
85719,2FC,1.0,SiSSN,L2,0,3.0,0.25,1079.1000000399847,184.46677203977964
85719,2FC,1.0,SiSSN,L2,1,21.0,1.75,1106.9666666782327,241.8527782144726
85719,2FC,1.0,SiSSN,L2,miss,,,,
85719,2FC,1.0,SiSSN,L3,0,3.0,0.25,1132.7999999995034,181.55737385119645
85719,2FC,1.0,SiSSN,L3,1,21.0,1.75,1102.2428571335265,232.6936646479475
85719,2FC,1.0,SiSSN,L3,miss,,,,
85719,2FC,1.0,SiSSN,L4,0,3.0,0.25,1140.6999999756615,180.9467048269213
85719,2FC,1.0,SiSSN,L4,1,21.0,1.75,1070.638095225784,184.97229381559717
85719,2FC,1.0,SiSSN,L4,miss,,,,
85719,2FC,1.0,SiSSN,L5,0,1.0,0.08,856.8999999761581,
85719,2FC,1.0,SiSSN,L5,1,23.0,1.92,992.017391309142,155.33466408749388
85719,2FC,1.0,SiSSN,L5,miss,,,,
85719,2FC,2.0,NV,L1,0,6.0,0.5,1226.6166666553663,312.1503895084246
85719,2FC,2.0,NV,L1,1,17.0,1.42,1176.3117647028582,252.481531199658
85719,2FC,2.0,NV,L1,miss,1.0,0.08,,
85719,2FC,2.0,NV,L2,0,4.0,0.33,1283.3249999945983,385.88088294685787
85719,2FC,2.0,NV,L2,1,20.0,1.67,1248.1249999973925,215.21633150709704
85719,2FC,2.0,NV,L2,miss,,,,
85719,2FC,2.0,NV,L3,0,5.0,0.42,1348.419999986142,345.861738279206
85719,2FC,2.0,NV,L3,1,19.0,1.58,1161.8842105312567,212.9003059961068
85719,2FC,2.0,NV,L3,miss,,,,
85719,2FC,2.0,NV,L4,0,5.0,0.42,1430.7999999910594,269.8773517685141
85719,2FC,2.0,NV,L4,1,19.0,1.58,1160.557894724372,285.86488324003113
85719,2FC,2.0,NV,L4,miss,,,,
85719,2FC,2.0,NV,L5,0,1.0,0.08,1011.2999999970198,
85719,2FC,2.0,NV,L5,1,23.0,1.92,1081.269565211528,263.8076269385112
85719,2FC,2.0,NV,L5,miss,,,,
85719,2FC,2.0,SiSSN,L1,0,5.0,0.42,1399.2200000338255,282.59686299837915
85719,2FC,2.0,SiSSN,L1,1,19.0,1.58,1301.731578966505,222.35637575119048
85719,2FC,2.0,SiSSN,L1,miss,,,,
85719,2FC,2.0,SiSSN,L2,0,4.0,0.33,1450.6000000173226,240.4709961374872
85719,2FC,2.0,SiSSN,L2,1,20.0,1.67,1092.1299999918788,174.75315854788937
85719,2FC,2.0,SiSSN,L2,miss,,,,
85719,2FC,2.0,SiSSN,L3,0,1.0,0.08,1306.100000023842,
85719,2FC,2.0,SiSSN,L3,1,23.0,1.92,1156.4608695685215,282.89737095442564
85719,2FC,2.0,SiSSN,L3,miss,,,,
85719,2FC,2.0,SiSSN,L4,0,1.0,0.08,1643.0,
85719,2FC,2.0,SiSSN,L4,1,22.0,1.83,1057.5545454533262,177.0663226103046
85719,2FC,2.0,SiSSN,L4,miss,1.0,0.08,,
85719,2FC,2.0,SiSSN,L5,0,1.0,0.08,963.600000023842,
85719,2FC,2.0,SiSSN,L5,1,23.0,1.92,1063.6478260928843,154.35938251181494
85719,2FC,2.0,SiSSN,L5,miss,,,,
8571921,2FC,1.0,NV,L1,0,2.0,0.17,1778.0,59.39696961966999
8571921,2FC,1.0,NV,L1,1,9.0,0.75,1320.6666666666667,142.07480424058306
8571921,2FC,1.0,NV,L1,miss,1.0,0.08,,
8571921,2FC,1.0,NV,L2,0,2.0,0.17,1497.5,194.45436482630055
8571921,2FC,1.0,NV,L2,1,8.0,0.67,1704.625,281.11509462953325
8571921,2FC,1.0,NV,L2,miss,2.0,0.17,,
8571921,2FC,1.0,NV,L3,0,1.0,0.08,1669.0,
8571921,2FC,1.0,NV,L3,1,11.0,0.92,1515.3636363636365,239.5809978805801
8571921,2FC,1.0,NV,L3,miss,,,,
8571921,2FC,1.0,NV,L4,0,,,,
