SubjectID,task,block,TYPE,LV,Accuracy,count,propTrials,RT_mean,RT_std
8571921,2FC,1.0,NV,L4,1,12.0,1.0,1505.5833333333333,191.86522653027868
8571921,2FC,1.0,NV,L4,miss,,,,
8571921,2FC,1.0,NV,L5,0,1.0,0.08,1934.0,
8571921,2FC,1.0,NV,L5,1,10.0,0.83,1283.0,112.33976242730006
8571921,2FC,1.0,NV,L5,miss,1.0,0.08,,
8571921,2FC,1.0,SiSSN,L1,0,2.0,0.17,1404.5,236.88077169749343
8571921,2FC,1.0,SiSSN,L1,1,10.0,0.83,1337.6,181.2868813051108
8571921,2FC,1.0,SiSSN,L1,miss,,,,
8571921,2FC,1.0,SiSSN,L2,0,1.0,0.08,1377.0,
8571921,2FC,1.0,SiSSN,L2,1,11.0,0.92,1317.6363636363635,174.7903159372811
8571921,2FC,1.0,SiSSN,L2,miss,,,,
8571921,2FC,1.0,SiSSN,L3,0,3.0,0.25,1341.3333333333333,20.84066537645411
8571921,2FC,1.0,SiSSN,L3,1,9.0,0.75,1281.5555555555557,118.8182552378959
8571921,2FC,1.0,SiSSN,L3,miss,,,,
8571921,2FC,1.0,SiSSN,L4,0,1.0,0.08,1702.0,
8571921,2FC,1.0,SiSSN,L4,1,11.0,0.92,1188.090909090909,120.99706983679776
8571921,2FC,1.0,SiSSN,L4,miss,,,,
8571921,2FC,1.0,SiSSN,L5,0,,,,
8571921,2FC,1.0,SiSSN,L5,1,12.0,1.0,1270.5833333333333,170.24338637979628
8571921,2FC,1.0,SiSSN,L5,miss,,,,
8571921,2FC,2.0,NV,L1,0,2.0,0.17,1416.5,136.47160876900367
8571921,2FC,2.0,NV,L1,1,10.0,0.83,1409.4,211.71899615606844
8571921,2FC,2.0,NV,L1,miss,,,,
8571921,2FC,2.0,NV,L2,0,1.0,0.08,1299.0,
8571921,2FC,2.0,NV,L2,1,11.0,0.92,1361.8181818181818,230.6819534258448
8571921,2FC,2.0,NV,L2,miss,,,,
8571921,2FC,2.0,NV,L3,0,6.0,0.5,1343.0,188.5438940936566
8571921,2FC,2.0,NV,L3,1,6.0,0.5,1265.8333333333333,149.9298724959995
8571921,2FC,2.0,NV,L3,miss,,,,
8571921,2FC,2.0,NV,L4,0,4.0,0.33,1323.5,150.13882464794594
8571921,2FC,2.0,NV,L4,1,8.0,0.67,1169.75,129.43807123761655
8571921,2FC,2.0,NV,L4,miss,,,,
8571921,2FC,2.0,NV,L5,0,1.0,0.08,1517.0,
8571921,2FC,2.0,NV,L5,1,11.0,0.92,1257.7272727272727,178.981614088761
8571921,2FC,2.0,NV,L5,miss,,,,
8571921,2FC,2.0,SiSSN,L1,0,5.0,0.42,1401.6,155.6977841846184
8571921,2FC,2.0,SiSSN,L1,1,6.0,0.5,1257.3333333333333,117.11988160285452
8571921,2FC,2.0,SiSSN,L1,miss,1.0,0.08,,
8571921,2FC,2.0,SiSSN,L2,0,2.0,0.17,1329.5,239.7091988222396
8571921,2FC,2.0,SiSSN,L2,1,10.0,0.83,1257.8,86.97483671857174
8571921,2FC,2.0,SiSSN,L2,miss,,,,
8571921,2FC,2.0,SiSSN,L3,0,3.0,0.25,1298.6666666666667,164.16252109824984
8571921,2FC,2.0,SiSSN,L3,1,9.0,0.75,1306.3333333333333,216.28280098056803
8571921,2FC,2.0,SiSSN,L3,miss,,,,
8571921,2FC,2.0,SiSSN,L4,0,1.0,0.08,1449.0,
8571921,2FC,2.0,SiSSN,L4,1,11.0,0.92,1207.1818181818182,137.78665986358638
8571921,2FC,2.0,SiSSN,L4,miss,,,,
8571921,2FC,2.0,SiSSN,L5,0,,,,
8571921,2FC,2.0,SiSSN,L5,1,12.0,1.0,1325.1666666666667,266.79131556444275
8571921,2FC,2.0,SiSSN,L5,miss,,,,
8571966,2FC,1.0,NV,L1,0,2.0,0.17,1089.149999976158,44.33559521411401
8571966,2FC,1.0,NV,L1,1,10.0,0.83,1208.8099999785422,173.0797147786849
8571966,2FC,1.0,NV,L2,0,7.0,0.58,1201.142857142857,165.7710857221091
8571966,2FC,1.0,NV,L2,1,5.0,0.42,1170.199999976158,132.89025550281394
8571966,2FC,1.0,NV,L3,0,4.0,0.33,1284.1749999821186,123.57851419139892
8571966,2FC,1.0,NV,L3,1,8.0,0.67,1166.8500000089407,190.02223932721137
8571966,2FC,1.0,NV,L4,0,2.0,0.17,1268.3499999642372,174.01897886686808
8571966,2FC,1.0,NV,L4,1,10.0,0.83,1165.889999997616,213.04851532141737
8571966,2FC,1.0,NV,L5,0,2.0,0.17,1227.050000011921,265.5185964198423
8571966,2FC,1.0,NV,L5,1,10.0,0.83,1072.4800000071525,139.74053575000949
8571966,2FC,1.0,SiSSN,L1,0,4.0,0.33,1302.5999999642372,200.59818878137807
8571966,2FC,1.0,SiSSN,L1,1,8.0,0.67,1212.2125000059605,133.15651841030785
8571966,2FC,1.0,SiSSN,L2,0,1.0,0.08,1489.600000023842,
8571966,2FC,1.0,SiSSN,L2,1,11.0,0.92,1073.700000004335,119.8313898730587
8571966,2FC,1.0,SiSSN,L3,0,1.0,0.08,1152.5,
8571966,2FC,1.0,SiSSN,L3,1,11.0,0.92,1044.5000000216744,83.15751317938407
8571966,2FC,1.0,SiSSN,L4,0,,,,
8571966,2FC,1.0,SiSSN,L4,1,12.0,1.0,1087.8083333174388,134.3518275249349
8571966,2FC,1.0,SiSSN,L5,0,,,,
8571966,2FC,1.0,SiSSN,L5,1,12.0,1.0,990.1333333452544,130.94695895209918
8571966,2FC,2.0,NV,L1,0,1.0,0.08,1307.2000000476835,
8571966,2FC,2.0,NV,L1,1,11.0,0.92,1197.8363636298614,211.21754791581668
8571966,2FC,2.0,NV,L2,0,,,,
8571966,2FC,2.0,NV,L2,1,12.0,1.0,1199.8583333194256,263.9941096487648
8571966,2FC,2.0,NV,L3,0,3.0,0.25,1306.2333332697551,392.05002655027806
8571966,2FC,2.0,NV,L3,1,9.0,0.75,1176.8222222195732,247.44511400395257
8571966,2FC,2.0,NV,L4,0,5.0,0.42,1250.5200000047685,70.37255861663053
8571966,2FC,2.0,NV,L4,1,7.0,0.58,1208.4142857279096,130.86904941915265
8571966,2FC,2.0,NV,L5,0,1.0,0.08,1041.2999999523165,
8571966,2FC,2.0,NV,L5,1,11.0,0.92,1151.7181818160143,197.6161623685284
8571966,2FC,2.0,SiSSN,L1,0,3.0,0.25,1049.5666667222977,57.42493647515949
8571966,2FC,2.0,SiSSN,L1,1,9.0,0.75,1086.422222216924,223.8109457821517
8571966,2FC,2.0,SiSSN,L2,0,3.0,0.25,1146.9333333571751,144.4324178837993
8571966,2FC,2.0,SiSSN,L2,1,9.0,0.75,1085.5333333677715,185.17832622232388
8571966,2FC,2.0,SiSSN,L3,0,1.0,0.08,1603.5999999046326,
8571966,2FC,2.0,SiSSN,L3,1,11.0,0.92,1079.3272727294402,141.34737418328808
8571966,2FC,2.0,SiSSN,L4,0,,,,
8571966,2FC,2.0,SiSSN,L4,1,12.0,1.0,1071.2166666785877,111.1487278534114
8571966,2FC,2.0,SiSSN,L5,0,3.0,0.25,1070.2000000079472,100.32168256513457
8571966,2FC,2.0,SiSSN,L5,1,9.0,0.75,1013.3111111190584,178.73919160269176
8572182,2FC,1.0,NV,L1,0,4.0,0.33,1323.8750000298023,194.9854588648064
8572182,2FC,1.0,NV,L1,1,8.0,0.67,1232.875,183.64491939885383
8572182,2FC,1.0,NV,L1,miss,,,,
8572182,2FC,1.0,NV,L2,0,,,,
8572182,2FC,1.0,NV,L2,1,12.0,1.0,1263.441666662693,259.5360632038452
8572182,2FC,1.0,NV,L2,miss,,,,
8572182,2FC,1.0,NV,L3,0,4.0,0.33,1519.800000011921,383.8781838121656
8572182,2FC,1.0,NV,L3,1,8.0,0.67,1433.412500023842,294.73603895481324
8572182,2FC,1.0,NV,L3,miss,,,,
8572182,2FC,1.0,NV,L4,0,5.0,0.42,1464.0599999904632,178.475412876706
8572182,2FC,1.0,NV,L4,1,7.0,0.58,1359.6571428435188,236.97743812809676
8572182,2FC,1.0,NV,L4,miss,,,,
8572182,2FC,1.0,NV,L5,0,5.0,0.42,1231.6599999666214,146.736627989621
8572182,2FC,1.0,NV,L5,1,7.0,0.58,1158.8000000204358,179.89322760054992
8572182,2FC,1.0,NV,L5,miss,,,,
8572182,2FC,1.0,SiSSN,L1,0,2.0,0.17,1653.899999976158,82.73149339882606
8572182,2FC,1.0,SiSSN,L1,1,8.0,0.67,1173.4749999940395,293.8854089094902
8572182,2FC,1.0,SiSSN,L1,miss,2.0,0.17,,
8572182,2FC,1.0,SiSSN,L2,0,4.0,0.33,1327.6999999880793,326.2708179434016
8572182,2FC,1.0,SiSSN,L2,1,8.0,0.67,1166.4125000089407,283.8971767507208
8572182,2FC,1.0,SiSSN,L2,miss,,,,
8572182,2FC,1.0,SiSSN,L3,0,3.0,0.25,1146.2000000476835,163.12041559421723
8572182,2FC,1.0,SiSSN,L3,1,8.0,0.67,1200.7000000029802,226.9015645813201
8572182,2FC,1.0,SiSSN,L3,miss,1.0,0.08,,
8572182,2FC,1.0,SiSSN,L4,0,1.0,0.08,1833.2999999523165,
8572182,2FC,1.0,SiSSN,L4,1,9.0,0.75,1255.3555555608536,384.2223253340272
8572182,2FC,1.0,SiSSN,L4,miss,2.0,0.17,,
8572182,2FC,1.0,SiSSN,L5,0,2.0,0.17,1202.7000000476835,218.0717313853662
8572182,2FC,1.0,SiSSN,L5,1,8.0,0.67,1187.4625000208616,260.2172166141695
8572182,2FC,1.0,SiSSN,L5,miss,2.0,0.17,,
8572182,2FC,2.0,NV,L1,0,5.0,0.42,756.9200000047683,663.4437406209529
8572182,2FC,2.0,NV,L1,1,7.0,0.58,1008.3714285578046,689.0163585542044
8572182,2FC,2.0,NV,L1,miss,,,,
8572182,2FC,2.0,NV,L2,0,4.0,0.33,929.274999976158,634.2906661541132
8572182,2FC,2.0,NV,L2,1,6.0,0.5,1246.2833333611488,621.7373381766193
8572182,2FC,2.0,NV,L2,miss,2.0,0.17,,
8572182,2FC,2.0,NV,L3,0,3.0,0.25,1364.9333333174388,230.6833616060074
8572182,2FC,2.0,NV,L3,1,9.0,0.75,1125.6222222248714,500.55092091423626
8572182,2FC,2.0,NV,L3,miss,,,,
8572182,2FC,2.0,NV,L4,0,2.0,0.17,1587.800000011921,276.4787515282337
8572182,2FC,2.0,NV,L4,1,9.0,0.75,1212.9888888994851,354.7168957270211
8572182,2FC,2.0,NV,L4,miss,1.0,0.08,,
8572182,2FC,2.0,NV,L5,0,2.0,0.17,1460.600000023842,250.88148593126985
8572182,2FC,2.0,NV,L5,1,8.0,0.67,1081.7499999850988,495.5132779092541
8572182,2FC,2.0,NV,L5,miss,2.0,0.17,,
8572182,2FC,2.0,SiSSN,L1,0,3.0,0.25,1321.599999944369,338.7347192550973
8572182,2FC,2.0,SiSSN,L1,1,9.0,0.75,1028.0777777698304,135.60692070011254
8572182,2FC,2.0,SiSSN,L1,miss,,,,
8572182,2FC,2.0,SiSSN,L2,0,4.0,0.33,1174.1249999701977,398.6856019058334
8572182,2FC,2.0,SiSSN,L2,1,7.0,0.58,868.7428571496691,106.45519958544354
8572182,2FC,2.0,SiSSN,L2,miss,1.0,0.08,,
8572182,2FC,2.0,SiSSN,L3,0,2.0,0.17,794.6000000238419,23.758787949020437
8572182,2FC,2.0,SiSSN,L3,1,9.0,0.75,1032.166666653421,300.6877325580141
8572182,2FC,2.0,SiSSN,L3,miss,1.0,0.08,,
8572182,2FC,2.0,SiSSN,L4,0,,,,
8572182,2FC,2.0,SiSSN,L4,1,11.0,0.92,1092.2272727489471,325.5638127501578
8572182,2FC,2.0,SiSSN,L4,miss,1.0,0.08,,
8572182,2FC,2.0,SiSSN,L5,0,,,,
8572182,2FC,2.0,SiSSN,L5,1,12.0,1.0,1010.9416666825612,252.78885715454587
8572182,2FC,2.0,SiSSN,L5,miss,,,,
85710,PM,1.0,NV,L1,0,8.0,0.4,1993.374999999069,463.4337331267045
85710,PM,1.0,NV,L1,1,12.0,0.6,1621.2333333333954,236.69989950227787
85710,PM,1.0,NV,L1,miss,,,,
85710,PM,1.0,NV,L2,0,7.0,0.35,1737.728571428252,349.7006944715312
85710,PM,1.0,NV,L2,1,13.0,0.65,1780.7923076920783,420.2661447651897
85710,PM,1.0,NV,L2,miss,,,,
85710,PM,1.0,NV,L3,0,5.0,0.25,1762.760000000149,436.5943918561685
85710,PM,1.0,NV,L3,1,15.0,0.75,1516.6533333331347,239.9688219824093
85710,PM,1.0,NV,L3,miss,,,,
85710,PM,1.0,NV,L4,0,6.0,0.3,1970.516666666915,487.02078976792393
85710,PM,1.0,NV,L4,1,14.0,0.7,1556.1285714283586,297.6459704685905
85710,PM,1.0,NV,L4,miss,,,,
85710,PM,1.0,NV,L5,0,2.0,0.1,1929.2999999988824,338.70414818572243
85710,PM,1.0,NV,L5,1,18.0,0.9,1649.3055555559697,384.02496161532713
85710,PM,1.0,NV,L5,miss,,,,
85710,PM,1.0,SiSSN,L1,0,5.0,0.25,2153.860000000149,432.8318645840332
85710,PM,1.0,SiSSN,L1,1,15.0,0.75,1925.4333333335817,368.7662144950325
85710,PM,1.0,SiSSN,L1,miss,,,,
85710,PM,1.0,SiSSN,L2,0,2.0,0.1,2276.599999997765,720.2589673176709
85710,PM,1.0,SiSSN,L2,1,18.0,0.9,1683.622222221974,202.65231179827887
85710,PM,1.0,SiSSN,L2,miss,,,,
85710,PM,1.0,SiSSN,L3,0,3.0,0.15,1969.03333333383,520.7849588188499
85710,PM,1.0,SiSSN,L3,1,17.0,0.85,1782.864705882528,270.64933479750647
85710,PM,1.0,SiSSN,L3,miss,,,,
85710,PM,1.0,SiSSN,L4,0,1.0,0.05,2204.60000000149,
85710,PM,1.0,SiSSN,L4,1,18.0,0.9,1849.8055555553483,459.0635230582737
85710,PM,1.0,SiSSN,L4,miss,1.0,0.05,,
85710,PM,1.0,SiSSN,L5,0,,,,
85710,PM,1.0,SiSSN,L5,1,20.0,1.0,1662.175,240.96687886607165
85710,PM,1.0,SiSSN,L5,miss,,,,
85710,PM,2.0,NV,L1,0,4.0,0.2,1829.3999999994408,613.5591414030833
85710,PM,2.0,NV,L1,1,16.0,0.8,1736.8437499997672,275.4172954355926
85710,PM,2.0,NV,L1,miss,,,,
85710,PM,2.0,NV,L2,0,5.0,0.25,1727.939999999851,517.0685960304728
85710,PM,2.0,NV,L2,1,15.0,0.75,1668.3933333344758,430.1413728847826
85710,PM,2.0,NV,L2,miss,,,,
85710,PM,2.0,NV,L3,0,2.0,0.1,2140.6500000003725,1017.4559474509036
85710,PM,2.0,NV,L3,1,18.0,0.9,1720.266666667536,363.8538556005667
85710,PM,2.0,NV,L3,miss,,,,
85710,PM,2.0,NV,L4,0,3.0,0.15,1983.8333333345752,295.33068471367056
85710,PM,2.0,NV,L4,1,17.0,0.85,1580.0352941172964,435.9268200358013
85710,PM,2.0,NV,L4,miss,,,,
85710,PM,2.0,NV,L5,0,5.0,0.25,1588.899999999255,205.09634321342543
85710,PM,2.0,NV,L5,1,15.0,0.75,1702.680000000447,391.1855646616765
85710,PM,2.0,NV,L5,miss,,,,
85710,PM,2.0,SiSSN,L1,0,4.0,0.2,1815.6749999998135,377.17519691533215
85710,PM,2.0,SiSSN,L1,1,16.0,0.8,1712.4562499998135,240.5553074835325
85710,PM,2.0,SiSSN,L1,miss,,,,
85710,PM,2.0,SiSSN,L2,0,6.0,0.3,1778.016666667536,687.6383160257374
85710,PM,2.0,SiSSN,L2,1,14.0,0.7,1540.192857143336,159.7048453784578
85710,PM,2.0,SiSSN,L2,miss,,,,
85710,PM,2.0,SiSSN,L3,0,2.0,0.1,1827.550000000745,404.6772108709538
85710,PM,2.0,SiSSN,L3,1,18.0,0.9,1668.111111111111,392.5040500186658
85710,PM,2.0,SiSSN,L3,miss,,,,
85710,PM,2.0,SiSSN,L4,0,2.0,0.1,1631.949999999255,304.1266265893875
85710,PM,2.0,SiSSN,L4,1,18.0,0.9,1613.3555555556798,251.5214368644153
85710,PM,2.0,SiSSN,L4,miss,,,,
85710,PM,2.0,SiSSN,L5,0,2.0,0.1,1886.6500000003723,262.265905143671
85710,PM,2.0,SiSSN,L5,1,18.0,0.9,1581.6666666666667,284.7135423132336
85710,PM,2.0,SiSSN,L5,miss,,,,
8571415,PM,1.0,NV,L1,0,4.0,0.2,1523.824999999255,395.28002204795166
8571415,PM,1.0,NV,L1,1,16.0,0.8,1382.99374999851,262.02785976366926
8571415,PM,1.0,NV,L2,0,6.0,0.3,1527.68333333234,366.4075895322979
8571415,PM,1.0,NV,L2,1,14.0,0.7,1136.014285715563,239.39150700242192
8571415,PM,1.0,NV,L3,0,4.0,0.2,1417.3250000029802,216.5187039569636
8571415,PM,1.0,NV,L3,1,16.0,0.8,1308.775000001304,335.75446881982634
8571415,PM,1.0,NV,L4,0,5.0,0.25,1568.0799999952317,376.676919921576
8571415,PM,1.0,NV,L4,1,15.0,0.75,1388.9266666690507,402.6316811514834
8571415,PM,1.0,NV,L5,0,6.0,0.3,1247.68333333234,130.3189382515279
8571415,PM,1.0,NV,L5,1,14.0,0.7,1437.14999999851,336.1588492402792
8571415,PM,1.0,SiSSN,L1,0,7.0,0.35,1308.4428571441345,222.62171844614247
8571415,PM,1.0,SiSSN,L1,1,13.0,0.65,1380.7692307680843,334.68180257612806
8571415,PM,1.0,SiSSN,L2,0,5.0,0.25,1209.979999998212,224.7646257742555
8571415,PM,1.0,SiSSN,L2,1,15.0,0.75,1187.306666665276,247.7471968044408
8571415,PM,1.0,SiSSN,L3,0,2.0,0.1,1324.4500000104308,6.57609306292755
8571415,PM,1.0,SiSSN,L3,1,18.0,0.9,1186.8388888877298,272.0890925447231
8571415,PM,1.0,SiSSN,L4,0,2.0,0.1,1346.6999999955297,97.01505038090166
8571415,PM,1.0,SiSSN,L4,1,18.0,0.9,1127.7777777777778,188.7660162449388
8571415,PM,1.0,SiSSN,L5,0,3.0,0.15,1097.3666666597128,171.89602477669456
8571415,PM,1.0,SiSSN,L5,1,17.0,0.85,1241.54117647164,272.5985969768893
8571415,PM,2.0,NV,L1,0,7.0,0.35,1746.242857139025,945.758649369972
8571415,PM,2.0,NV,L1,1,13.0,0.65,1273.7769230764643,381.8334784391715
8571415,PM,2.0,NV,L2,0,5.0,0.25,1278.019999998808,289.9544308980294
8571415,PM,2.0,NV,L2,1,15.0,0.75,1231.9533333321413,219.8896179809639
8571415,PM,2.0,NV,L3,0,4.0,0.2,1341.949999999255,346.32122371535394
8571415,PM,2.0,NV,L3,1,16.0,0.8,1189.5687500005588,349.6148866379114
8571415,PM,2.0,NV,L4,0,3.0,0.15,1510.4000000009935,99.20569540441782
8571415,PM,2.0,NV,L4,1,17.0,0.85,1250.311764703954,286.5562245918538
8571415,PM,2.0,NV,L5,0,4.0,0.2,1393.39999999851,377.84871752175934
8571415,PM,2.0,NV,L5,1,16.0,0.8,1206.3624999998135,235.6127101126477
8571415,PM,2.0,SiSSN,L1,0,5.0,0.25,1494.920000001788,217.51894630503548
8571415,PM,2.0,SiSSN,L1,1,15.0,0.75,1279.6866666674614,225.31973113512964
8571415,PM,2.0,SiSSN,L2,0,5.0,0.25,1721.8200000017882,452.8353420375005
8571415,PM,2.0,SiSSN,L2,1,15.0,0.75,1228.0600000003974,156.09641617191275
8571415,PM,2.0,SiSSN,L3,0,1.0,0.05,1402.2999999970198,
8571415,PM,2.0,SiSSN,L3,1,19.0,0.95,1279.0842105244335,274.7462127174409
8571415,PM,2.0,SiSSN,L4,0,1.0,0.05,1091.0,
8571415,PM,2.0,SiSSN,L4,1,19.0,0.95,1198.9684210560824,185.8083183545897
8571415,PM,2.0,SiSSN,L5,0,,,,
8571415,PM,2.0,SiSSN,L5,1,20.0,1.0,1196.4400000020862,234.61400415593485
8571467,PM,1.0,NV,L1,0,4.0,0.2,1629.0,114.85933426007075
8571467,PM,1.0,NV,L1,1,16.0,0.8,1828.4375,758.5143346261384
8571467,PM,1.0,NV,L1,miss,,,,
8571467,PM,1.0,NV,L2,0,7.0,0.35,1821.571428571429,353.5632226079975
8571467,PM,1.0,NV,L2,1,12.0,0.6,1588.75,669.0570195839406
8571467,PM,1.0,NV,L2,miss,1.0,0.05,,
8571467,PM,1.0,NV,L3,0,5.0,0.25,1961.0,930.5694493158476
8571467,PM,1.0,NV,L3,1,15.0,0.75,1646.6666666666667,564.5208672173329
8571467,PM,1.0,NV,L3,miss,,,,
8571467,PM,1.0,NV,L4,0,8.0,0.4,1614.25,485.3913737534751
8571467,PM,1.0,NV,L4,1,12.0,0.6,1497.8333333333333,441.83930302426666
8571467,PM,1.0,NV,L4,miss,,,,
8571467,PM,1.0,NV,L5,0,8.0,0.4,1687.875,503.7321957151439
8571467,PM,1.0,NV,L5,1,12.0,0.6,1736.3333333333333,572.8677990178146
8571467,PM,1.0,NV,L5,miss,,,,
8571467,PM,1.0,SiSSN,L1,0,4.0,0.2,2068.5,369.7066404597029
8571467,PM,1.0,SiSSN,L1,1,16.0,0.8,1798.0,383.4595154641491
8571467,PM,1.0,SiSSN,L1,miss,,,,
8571467,PM,1.0,SiSSN,L2,0,4.0,0.2,2195.5,355.6866598566778
8571467,PM,1.0,SiSSN,L2,1,16.0,0.8,1974.875,576.1940500676255
8571467,PM,1.0,SiSSN,L2,miss,,,,
8571467,PM,1.0,SiSSN,L3,0,3.0,0.15,2593.333333333333,360.4723752707458
8571467,PM,1.0,SiSSN,L3,1,17.0,0.85,1807.9411764705883,437.6538973018857
8571467,PM,1.0,SiSSN,L3,miss,,,,
8571467,PM,1.0,SiSSN,L4,0,2.0,0.1,3015.5,434.8706704297267
8571467,PM,1.0,SiSSN,L4,1,18.0,0.9,1737.2222222222222,395.7890935030268
8571467,PM,1.0,SiSSN,L4,miss,,,,
8571467,PM,1.0,SiSSN,L5,0,1.0,0.05,2063.0,
8571467,PM,1.0,SiSSN,L5,1,19.0,0.95,1693.157894736842,508.09068122814176
8571467,PM,1.0,SiSSN,L5,miss,,,,
8571467,PM,2.0,NV,L1,0,6.0,0.3,1953.6666666666667,1024.7775693615988
8571467,PM,2.0,NV,L1,1,14.0,0.7,1759.2857142857142,779.6297374218916
8571467,PM,2.0,NV,L1,miss,,,,
8571467,PM,2.0,NV,L2,0,6.0,0.3,2091.5,613.7558961020252
8571467,PM,2.0,NV,L2,1,14.0,0.7,1750.7142857142858,524.4891182520712
8571467,PM,2.0,NV,L2,miss,,,,
8571467,PM,2.0,NV,L3,0,7.0,0.35,1766.142857142857,527.5567674261632
8571467,PM,2.0,NV,L3,1,13.0,0.65,1372.1538461538462,366.8057719815411
8571467,PM,2.0,NV,L3,miss,,,,
8571467,PM,2.0,NV,L4,0,5.0,0.25,1355.2,131.4560763144861
8571467,PM,2.0,NV,L4,1,15.0,0.75,1597.4666666666667,572.0548009046819
8571467,PM,2.0,NV,L4,miss,,,,
8571467,PM,2.0,NV,L5,0,7.0,0.35,2105.8571428571427,763.542932338326
8571467,PM,2.0,NV,L5,1,13.0,0.65,1462.0,446.03194952828215
8571467,PM,2.0,NV,L5,miss,,,,
8571467,PM,2.0,SiSSN,L1,0,7.0,0.35,1665.857142857143,497.8451662151693
8571467,PM,2.0,SiSSN,L1,1,13.0,0.65,1469.4615384615386,468.6556332362842
8571467,PM,2.0,SiSSN,L1,miss,,,,
8571467,PM,2.0,SiSSN,L2,0,4.0,0.2,1410.25,351.521810608294
8571467,PM,2.0,SiSSN,L2,1,16.0,0.8,1643.5,782.9117447068987
8571467,PM,2.0,SiSSN,L2,miss,,,,
8571467,PM,2.0,SiSSN,L3,0,1.0,0.05,1535.0,
8571467,PM,2.0,SiSSN,L3,1,19.0,0.95,1332.1052631578948,279.3804444633483
8571467,PM,2.0,SiSSN,L3,miss,,,,
